kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_upsample_bilinear2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_bilinear2d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_bilinear2d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,tensor_contraction: upsample_bilinear2d_backward_kernel_impl,tensor_contraction,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,3,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTensorNet for larger contraction networks; cuBLAS when flattenable to GEMM,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_bilinear2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_bilinear2d_kernel_impl,issues/aten_c_kernels/aten_upsample_bilinear2d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,tensor_contraction: upsample_bilinear2d_kernel_impl,tensor_contraction,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTensorNet for larger contraction networks; cuBLAS when flattenable to GEMM,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_lanczos2d_aa_backward_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_lanczos2d_aa_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_lanczos2d_aa_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_lanczos2d_aa_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,3,3,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_lanczos2d_aa_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_lanczos2d_aa_kernel_impl,issues/aten_c_kernels/aten_upsample_lanczos2d_aa_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_lanczos2d_aa_kernel_impl,resampling,,NONE,2,3,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_linear1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_linear1d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_linear1d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_linear1d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,2,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_linear1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_linear1d_kernel_impl,issues/aten_c_kernels/aten_upsample_linear1d_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_linear1d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest1d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest1d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_nearest1d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,2,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest1d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest1d_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: upsample_nearest1d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest2d,aten/src/ATen/native/UpSampleNearest2d.cpp,upsample_nearest2d,issues/aten_c_kernels/aten_upsample_nearest2d.c,float,B=2; C=4; H=8; W=8; OH=(2; OW=(2,resampling: upsample_nearest2d,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest2d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest2d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_nearest2d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,3,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest2d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest2d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: upsample_nearest2d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_nearest3d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest3d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,resampling: upsample_nearest3d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,4,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_nearest3d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest3d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,resampling: upsample_nearest3d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest_exact1d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact1d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact1d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: _upsample_nearest_exact1d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,2,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest_exact1d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,_upsample_nearest_exact1d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact1d_cpu.c,float,B=1; C=2; I0=4; O0=7,resampling: _upsample_nearest_exact1d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest_exact2d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact2d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact2d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: _upsample_nearest_exact2d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,3,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest_exact2d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,_upsample_nearest_exact2d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact2d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8,resampling: _upsample_nearest_exact2d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_nearest_exact3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,_upsample_nearest_exact3d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact3d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,resampling: _upsample_nearest_exact3d_backward_kernel_impl,resampling,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,4,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,finish raising residual loops; then coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_nearest_exact3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,_upsample_nearest_exact3d_kernel_impl,issues/aten_c_kernels/aten_upsample_nearest_exact3d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,resampling: _upsample_nearest_exact3d_kernel_impl,resampling,,NONE,1,0,cuDNN,Resample forward/backward,SUBSET_WITH_CONSTRAINTS,whole for supported coordinate mode,"ATen align_corners, half-pixel/exact-nearest, antialias and backward accumulation must match",cuDNN supported rank/layout/dtype and interpolation modes,coordinate-mode proof + resample descriptor lowering,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,NPP for compatible 2D image cases; implicit-GEMM via cuBLAS/CUTLASS for convolution,RELATED_CUDNN_WRAPPERS_PRESENT_NEED_GENERALIZATION,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_upsample_trilinear3d_backward_cpu,aten/src/ATen/native/cpu/UpSampleMoreKernel.cpp,upsample_trilinear3d_backward_kernel_impl,issues/aten_c_kernels/aten_upsample_trilinear3d_backward_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,tensor_contraction: upsample_trilinear3d_backward_kernel_impl,tensor_contraction,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,1,4,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,finish raising residual loops; then specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,cuTensorNet for larger contraction networks; cuBLAS when flattenable to GEMM,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_upsample_trilinear3d_cpu,aten/src/ATen/native/cpu/UpSampleKernel.cpp,upsample_trilinear3d_kernel_impl,issues/aten_c_kernels/aten_upsample_trilinear3d_cpu.c,float,B=1; C=2; I0=4; O0=7; I1=5; O1=8; I2=6; O2=9,tensor_contraction: upsample_trilinear3d_kernel_impl,tensor_contraction,,NONE,1,0,NPP,nppiResize/nppiRemap,SUBSET_WITH_CONSTRAINTS,forward 2D image subset,"ATen grid normalization, padding mode, align_corners, antialias and backward are not generally identical",NPP 2D image channels/ROI/step and supported dtypes,specialize proven-compatible 2D forward cases; no generic one-call route,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,cuTensorNet for larger contraction networks; cuBLAS when flattenable to GEMM,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
